fecha_corte,centro_logistico,producto_id,categoria,subcategoria,stock_unidades,valor_inventario_cop
2024-01-31,Barranquilla,141,Materiales de Construcción,Tuberías,22,19467426
2024-01-31,Barranquilla,68,Repuestos Automotrices,Filtros,127,123304324
2024-01-31,Barranquilla,155,Materiales de Construcción,Impermeabilizantes,142,117784351
2024-01-31,Barranquilla,111,Tecnología y Seguridad,DVR,85,57318307
2024-01-31,Barranquilla,120,Tecnología y Seguridad,Sensores,220,146892500
2024-01-31,Barranquilla,33,Equipos Eléctricos,Transformadores,194,56090641
2024-01-31,Barranquilla,107,Tecnología y Seguridad,DVR,178,124194959
2024-01-31,Barranquilla,123,Tecnología y Seguridad,Control de acceso,178,6493903
2024-01-31,Barranquilla,82,Repuestos Automotrices,Lubricantes,72,45545068
2024-01-31,Barranquilla,58,Equipos Eléctricos,Tableros,83,54847547
2024-01-31,Barranquilla,70,Repuestos Automotrices,Filtros,161,63154446
2024-01-31,Barranquilla,152,Materiales de Construcción,Aislantes,147,80556969
2024-01-31,Barranquilla,150,Materiales de Construcción,Aislantes,147,97576559
2024-01-31,Barranquilla,19,Herramientas Industriales,Sierras,170,52870439
2024-01-31,Barranquilla,115,Tecnología y Seguridad,Sensores,49,44776758
2024-01-31,Barranquilla,11,Herramientas Industriales,Llaves,135,93819285
2024-01-31,Barranquilla,136,Materiales de Construcción,Adhesivos,52,47179568
2024-01-31,Barranquilla,26,Herramientas Industriales,Compresores,144,154119025
2024-01-31,Barranquilla,101,Tecnología y Seguridad,Cámaras,122,87259924
2024-01-31,Barranquilla,85,Repuestos Automotrices,Lubricantes,155,8941682
2024-01-31,Barranquilla,95,Repuestos Automotrices,Bujías,42,23739934
2024-01-31,Barranquilla,10,Herramientas Industriales,Llaves,131,59932876
2024-01-31,Barranquilla,69,Repuestos Automotrices,Filtros,111,60917750
2024-01-31,Barranquilla,79,Repuestos Automotrices,Frenos,236,171496140
2024-01-31,Barranquilla,127,Tecnología y Seguridad,Control de acceso,106,91516997
2024-01-31,Barranquilla,99,Tecnología y Seguridad,Cámaras,177,126998942
2024-01-31,Barranquilla,158,Materiales de Construcción,Impermeabilizantes,102,93930959
2024-01-31,Barranquilla,105,Tecnología y Seguridad,DVR,138,3710906
2024-01-31,Barranquilla,25,Herramientas Industriales,Compresores,49,27288854
2024-01-31,Barranquilla,60,Equipos Eléctricos,Tableros,200,175639816
2024-01-31,Barranquilla,140,Materiales de Construcción,Tuberías,0,0
2024-01-31,Barranquilla,146,Materiales de Construcción,Aislantes,121,5931424
2024-01-31,Barranquilla,122,Tecnología y Seguridad,Control de acceso,45,40310393
2024-01-31,Barranquilla,149,Materiales de Construcción,Aislantes,188,152220038
2024-01-31,Barranquilla,91,Repuestos Automotrices,Bujías,79,28281018
2024-01-31,Barranquilla,22,Herramientas Industriales,Sierras,145,7645186
2024-01-31,Barranquilla,125,Tecnología y Seguridad,Control de acceso,155,145796454
2024-01-31,Barranquilla,36,Equipos Eléctricos,Transformadores,107,80513621
2024-01-31,Barranquilla,39,Equipos Eléctricos,Transformadores,104,82228890
2024-01-31,Barranquilla,35,Equipos Eléctricos,Transformadores,88,7813802
2024-01-31,Barranquilla,108,Tecnología y Seguridad,DVR,103,73152287
2024-01-31,Barranquilla,144,Materiales de Construcción,Tuberías,183,89279899
2024-01-31,Barranquilla,134,Materiales de Construcción,Adhesivos,120,82776564
2024-01-31,Barranquilla,29,Herramientas Industriales,Compresores,126,13721853
2024-01-31,Barranquilla,64,Equipos Eléctricos,Tableros,229,205154724
2024-01-31,Barranquilla,2,Herramientas Industriales,Taladros,188,132822507
2024-01-31,Barranquilla,80,Repuestos Automotrices,Frenos,46,11391712
2024-01-31,Barranquilla,102,Tecnología y Seguridad,Cámaras,67,11658601
2024-01-31,Cali,48,Equipos Eléctricos,Breakers,90,74868068
2024-01-31,Cali,4,Herramientas Industriales,Taladros,175,13167059
2024-01-31,Cali,53,Equipos Eléctricos,Cables,195,183943484
2024-01-31,Cali,94,Repuestos Automotrices,Bujías,231,211349322
2024-01-31,Cali,54,Equipos Eléctricos,Cables,97,39431634
2024-01-31,Cali,106,Tecnología y Seguridad,DVR,112,60210352
2024-01-31,Cali,82,Repuestos Automotrices,Lubricantes,222,146805097
2024-01-31,Cali,118,Tecnología y Seguridad,Sensores,120,26557547
2024-01-31,Cali,37,Equipos Eléctricos,Transformadores,141,3958880
2024-01-31,Cali,128,Tecnología y Seguridad,Control de acceso,100,20751786
2024-01-31,Cali,36,Equipos Eléctricos,Transformadores,120,88761064
2024-01-31,Cali,98,Tecnología y Seguridad,Cámaras,148,52757895
2024-01-31,Cali,49,Equipos Eléctricos,Cables,148,86434152
2024-01-31,Cali,13,Herramientas Industriales,Llaves,177,85574696
2024-01-31,Cali,12,Herramientas Industriales,Llaves,90,27409958
2024-01-31,Cali,144,Materiales de Construcción,Tuberías,49,22780983
2024-01-31,Cali,136,Materiales de Construcción,Adhesivos,155,131587491
2024-01-31,Cali,42,Equipos Eléctricos,Breakers,140,53870245
2024-01-31,Cali,10,Herramientas Industriales,Llaves,183,88936055
2024-01-31,Cali,134,Materiales de Construcción,Adhesivos,1,779202
2024-01-31,Cali,1,Herramientas Industriales,Taladros,118,49827701
2024-01-31,Cali,18,Herramientas Industriales,Sierras,74,70665065
2024-01-31,Cali,90,Repuestos Automotrices,Bujías,147,139662561
2024-01-31,Cali,11,Herramientas Industriales,Llaves,256,168867890
2024-01-31,Cali,68,Repuestos Automotrices,Filtros,81,78515049
2024-01-31,Cali,149,Materiales de Construcción,Aislantes,113,86222421
2024-01-31,Cali,155,Materiales de Construcción,Impermeabilizantes,31,25682841
2024-01-31,Cali,6,Herramientas Industriales,Taladros,177,6938363
2024-01-31,Cali,51,Equipos Eléctricos,Cables,90,4680924
2024-01-31,Cali,80,Repuestos Automotrices,Frenos,154,43138344
2024-01-31,Cali,84,Repuestos Automotrices,Lubricantes,48,17771031
2024-01-31,Cali,101,Tecnología y Seguridad,Cámaras,110,71029984
2024-01-31,Cali,5,Herramientas Industriales,Taladros,144,96141302
2024-01-31,Cali,81,Repuestos Automotrices,Lubricantes,159,58613726
2024-01-31,Cali,117,Tecnología y Seguridad,Sensores,52,31025600
2024-01-31,Cali,100,Tecnología y Seguridad,Cámaras,98,91658757
2024-01-31,Cali,110,Tecnología y Seguridad,DVR,218,150821084
2024-01-31,Cali,66,Repuestos Automotrices,Filtros,4,1880767
2024-01-31,Cali,139,Materiales de Construcción,Tuberías,56,49738467
2024-01-31,Cali,89,Repuestos Automotrices,Bujías,112,80296942
2024-01-31,Cali,25,Herramientas Industriales,Compresores,171,94445648
2024-01-31,Cali,17,Herramientas Industriales,Sierras,140,12059223
2024-01-31,Cali,109,Tecnología y Seguridad,DVR,53,17989380
2024-01-31,Cali,34,Equipos Eléctricos,Transformadores,79,13191013
2024-01-31,Cali,21,Herramientas Industriales,Sierras,44,6282184
2024-01-31,Cali,40,Equipos Eléctricos,Transformadores,59,22911409
2024-01-31,Cali,38,Equipos Eléctricos,Transformadores,108,84642428
2024-01-31,Cali,138,Materiales de Construcción,Tuberías,167,86316111
2024-01-31,Cali,52,Equipos Eléctricos,Cables,258,87158209
2024-01-31,Cali,77,Repuestos Automotrices,Frenos,117,19111193
2024-01-31,Cali,30,Herramientas Industriales,Compresores,122,8210382
2024-01-31,Cali,124,Tecnología y Seguridad,Control de acceso,83,39963512
2024-01-31,Cali,105,Tecnología y Seguridad,DVR,119,3053420
2024-01-31,Cali,26,Herramientas Industriales,Compresores,224,240299219
2024-01-31,Cali,127,Tecnología y Seguridad,Control de acceso,105,89886757
2024-01-31,Cali,111,Tecnología y Seguridad,DVR,165,123100257
2024-01-31,Cali,154,Materiales de Construcción,Impermeabilizantes,200,117987581
2024-01-31,Cali,71,Repuestos Automotrices,Filtros,45,47136383
2024-01-31,Cali,8,Herramientas Industriales,Taladros,107,23362261
2024-01-31,Cali,140,Materiales de Construcción,Tuberías,1,734465
2024-02-29,Bogotá,129,Materiales de Construcción,Adhesivos,134,138120015
2024-02-29,Bogotá,35,Equipos Eléctricos,Transformadores,116,10521402
2024-02-29,Bogotá,143,Materiales de Construcción,Tuberías,103,65815657
2024-02-29,Bogotá,25,Herramientas Industriales,Compresores,68,39493920
2024-02-29,Bogotá,85,Repuestos Automotrices,Lubricantes,172,10621746
2024-02-29,Bogotá,81,Repuestos Automotrices,Lubricantes,153,63729475
2024-02-29,Bogotá,6,Herramientas Industriales,Taladros,100,3882297
2024-02-29,Bogotá,62,Equipos Eléctricos,Tableros,88,30386561
2024-02-29,Bogotá,45,Equipos Eléctricos,Breakers,204,203520600
2024-02-29,Bogotá,57,Equipos Eléctricos,Tableros,63,60411119
2024-02-29,Bogotá,31,Herramientas Industriales,Compresores,93,36730144
2024-02-29,Bogotá,37,Equipos Eléctricos,Transformadores,59,1647174
2024-02-29,Bogotá,68,Repuestos Automotrices,Filtros,98,91898359
2024-02-29,Bogotá,96,Repuestos Automotrices,Bujías,198,22613245
2024-02-29,Bogotá,124,Tecnología y Seguridad,Control de acceso,232,98407872
2024-02-29,Bogotá,4,Herramientas Industriales,Taladros,192,16051780
2024-02-29,Bogotá,26,Herramientas Industriales,Compresores,68,70123095
2024-02-29,Bogotá,70,Repuestos Automotrices,Filtros,94,36291101
2024-02-29,Bogotá,138,Materiales de Construcción,Tuberías,118,66914863
2024-02-29,Bogotá,150,Materiales de Construcción,Aislantes,59,37083151
2024-02-29,Bogotá,33,Equipos Eléctricos,Transformadores,232,65577069
2024-02-29,Bogotá,13,Herramientas Industriales,Llaves,278,135325815
2024-02-29,Bogotá,123,Tecnología y Seguridad,Control de acceso,227,8252484
2024-02-29,Bogotá,29,Herramientas Industriales,Compresores,179,21432063
2024-02-29,Bogotá,53,Equipos Eléctricos,Cables,174,158470724
2024-02-29,Bogotá,110,Tecnología y Seguridad,DVR,144,103541795
2024-02-29,Bogotá,60,Equipos Eléctricos,Tableros,238,214336353
2024-02-29,Bogotá,92,Repuestos Automotrices,Bujías,258,260436436
2024-02-29,Bogotá,86,Repuestos Automotrices,Lubricantes,127,83168894
2024-02-29,Bogotá,10,Herramientas Industriales,Llaves,183,85865925
2024-02-29,Bogotá,109,Tecnología y Seguridad,DVR,92,32725532
2024-02-29,Bogotá,48,Equipos Eléctricos,Breakers,128,108505500
2024-02-29,Bogotá,39,Equipos Eléctricos,Transformadores,71,61353286
2024-02-29,Bogotá,7,Herramientas Industriales,Taladros,176,148749560
2024-02-29,Bogotá,135,Materiales de Construcción,Adhesivos,57,20386372
2024-02-29,Bogotá,113,Tecnología y Seguridad,Sensores,34,9373025
2024-02-29,Bogotá,106,Tecnología y Seguridad,DVR,133,71099633
2024-02-29,Bogotá,78,Repuestos Automotrices,Frenos,114,113431601
2024-02-29,Bogotá,67,Repuestos Automotrices,Filtros,118,16832599
2024-02-29,Bogotá,97,Tecnología y Seguridad,Cámaras,106,103128270
2024-02-29,Bogotá,99,Tecnología y Seguridad,Cámaras,64,46032887
2024-02-29,Bogotá,61,Equipos Eléctricos,Tableros,194,167117228
2024-02-29,Bogotá,50,Equipos Eléctricos,Cables,10,430671
2024-02-29,Bogotá,46,Equipos Eléctricos,Breakers,158,21046166
2024-02-29,Bogotá,102,Tecnología y Seguridad,Cámaras,143,28681825
2024-02-29,Bogotá,100,Tecnología y Seguridad,Cámaras,104,98440027
2024-02-29,Bogotá,59,Equipos Eléctricos,Tableros,173,136286972
2024-02-29,Bogotá,136,Materiales de Construcción,Adhesivos,56,43727999
2024-02-29,Bogotá,75,Repuestos Automotrices,Frenos,136,10675479
2024-02-29,Bogotá,20,Herramientas Industriales,Sierras,182,132220723
2024-02-29,Bogotá,64,Equipos Eléctricos,Tableros,147,115201980
2024-02-29,Bogotá,116,Tecnología y Seguridad,Sensores,222,195352130
2024-02-29,Bogotá,63,Equipos Eléctricos,Tableros,102,23631459
2024-02-29,Bogotá,145,Materiales de Construcción,Aislantes,63,20365104
2024-02-29,Bogotá,114,Tecnología y Seguridad,Sensores,81,81017729
2024-02-29,Bogotá,32,Herramientas Industriales,Compresores,150,139330468
2024-02-29,Bogotá,89,Repuestos Automotrices,Bujías,54,37209762
2024-02-29,Bogotá,112,Tecnología y Seguridad,DVR,201,22310991
2024-02-29,Bogotá,9,Herramientas Industriales,Llaves,45,14316207
2024-02-29,Bogotá,58,Equipos Eléctricos,Tableros,165,101253728
2024-02-29,Barranquilla,4,Herramientas Industriales,Taladros,161,12198138
2024-02-29,Barranquilla,67,Repuestos Automotrices,Filtros,119,16752052
2024-02-29,Barranquilla,138,Materiales de Construcción,Tuberías,100,54104876
2024-02-29,Barranquilla,29,Herramientas Industriales,Compresores,155,17915701
2024-02-29,Barranquilla,99,Tecnología y Seguridad,Cámaras,176,138291522
2024-02-29,Barranquilla,70,Repuestos Automotrices,Filtros,107,42953702
2024-02-29,Barranquilla,131,Materiales de Construcción,Adhesivos,24,16490310
2024-02-29,Barranquilla,146,Materiales de Construcción,Aislantes,159,7841401
2024-02-29,Barranquilla,63,Equipos Eléctricos,Tableros,148,36703760
2024-02-29,Barranquilla,60,Equipos Eléctricos,Tableros,60,56854168
2024-02-29,Barranquilla,26,Herramientas Industriales,Compresores,126,136709406
2024-02-29,Barranquilla,82,Repuestos Automotrices,Lubricantes,82,53117053
2024-02-29,Barranquilla,72,Repuestos Automotrices,Filtros,137,68751068
2024-02-29,Barranquilla,93,Repuestos Automotrices,Bujías,208,62588923
2024-02-29,Barranquilla,47,Equipos Eléctricos,Breakers,169,143022656
2024-02-29,Barranquilla,20,Herramientas Industriales,Sierras,167,118970158
2024-02-29,Barranquilla,124,Tecnología y Seguridad,Control de acceso,191,82176906
2024-02-29,Barranquilla,85,Repuestos Automotrices,Lubricantes,136,8947448
2024-02-29,Barranquilla,27,Herramientas Industriales,Compresores,150,153428891
2024-02-29,Barranquilla,137,Materiales de Construcción,Tuberías,88,81448769
2024-02-29,Barranquilla,142,Materiales de Construcción,Tuberías,90,37626808
2024-02-29,Barranquilla,46,Equipos Eléctricos,Breakers,50,6857664
2024-02-29,Barranquilla,111,Tecnología y Seguridad,DVR,95,65530486
2024-02-29,Barranquilla,132,Materiales de Construcción,Adhesivos,153,26538578
2024-02-29,Barranquilla,95,Repuestos Automotrices,Bujías,177,96708070
2024-02-29,Barranquilla,40,Equipos Eléctricos,Transformadores,122,46535199
2024-02-29,Barranquilla,69,Repuestos Automotrices,Filtros,65,33104477
2024-02-29,Barranquilla,35,Equipos Eléctricos,Transformadores,58,5987530
2024-02-29,Barranquilla,126,Tecnología y Seguridad,Control de acceso,214,66893027
2024-02-29,Barranquilla,19,Herramientas Industriales,Sierras,159,54654935
2024-02-29,Barranquilla,58,Equipos Eléctricos,Tableros,26,16701754
2024-02-29,Barranquilla,15,Herramientas Industriales,Llaves,57,36670977
2024-02-29,Barranquilla,135,Materiales de Construcción,Adhesivos,163,62212527
2024-02-29,Barranquilla,16,Herramientas Industriales,Llaves,109,68726343
2024-02-29,Barranquilla,73,Repuestos Automotrices,Frenos,184,58689851
2024-02-29,Barranquilla,94,Repuestos Automotrices,Bujías,208,186608308
2024-02-29,Barranquilla,44,Equipos Eléctricos,Breakers,185,137225866
2024-02-29,Barranquilla,86,Repuestos Automotrices,Lubricantes,112,75881985
2024-02-29,Barranquilla,13,Herramientas Industriales,Llaves,67,33383716
2024-02-29,Barranquilla,65,Repuestos Automotrices,Filtros,40,1170776
2024-02-29,Barranquilla,8,Herramientas Industriales,Taladros,180,34306067
2024-02-29,Barranquilla,139,Materiales de Construcción,Tuberías,36,28677177
2024-02-29,Barranquilla,115,Tecnología y Seguridad,Sensores,126,107319768
2024-02-29,Barranquilla,64,Equipos Eléctricos,Tableros,114,103193483
2024-02-29,Barranquilla,7,Herramientas Industriales,Taladros,115,96532631
2024-02-29,Barranquilla,61,Equipos Eléctricos,Tableros,134,105565029
2024-02-29,Barranquilla,34,Equipos Eléctricos,Transformadores,109,18994447
2024-02-29,Barranquilla,71,Repuestos Automotrices,Filtros,59,55899490
2024-02-29,Barranquilla,66,Repuestos Automotrices,Filtros,148,63937579
2024-02-29,Barranquilla,14,Herramientas Industriales,Llaves,117,26485382
2024-02-29,Barranquilla,5,Herramientas Industriales,Taladros,213,145315402
2024-02-29,Barranquilla,129,Materiales de Construcción,Adhesivos,160,162474330
2024-02-29,Barranquilla,147,Materiales de Construcción,Aislantes,141,121075015
2024-02-29,Barranquilla,41,Equipos Eléctricos,Breakers,132,120024490
2024-02-29,Barranquilla,140,Materiales de Construcción,Tuberías,114,85284740
2024-02-29,Barranquilla,96,Repuestos Automotrices,Bujías,106,12451590
2024-02-29,Barranquilla,145,Materiales de Construcción,Aislantes,201,60648995
2024-02-29,Barranquilla,50,Equipos Eléctricos,Cables,114,5586445
2024-02-29,Barranquilla,57,Equipos Eléctricos,Tableros,90,80913048
2024-02-29,Barranquilla,154,Materiales de Construcción,Impermeabilizantes,51,25602777
2024-02-29,Cali,19,Herramientas Industriales,Sierras,97,29908030
2024-02-29,Cali,78,Repuestos Automotrices,Frenos,123,135855119
2024-02-29,Cali,40,Equipos Eléctricos,Transformadores,104,43352888
2024-02-29,Cali,98,Tecnología y Seguridad,Cámaras,9,3327900
2024-02-29,Cali,8,Herramientas Industriales,Taladros,145,30305573
2024-02-29,Cali,41,Equipos Eléctricos,Breakers,53,49037102
2024-02-29,Cali,70,Repuestos Automotrices,Filtros,227,87515561
2024-02-29,Cali,9,Herramientas Industriales,Llaves,171,52347369
2024-02-29,Cali,67,Repuestos Automotrices,Filtros,79,11743164
2024-02-29,Cali,52,Equipos Eléctricos,Cables,109,34976771
2024-02-29,Cali,157,Materiales de Construcción,Impermeabilizantes,76,3341279
2024-02-29,Cali,101,Tecnología y Seguridad,Cámaras,125,77469879
2024-02-29,Cali,50,Equipos Eléctricos,Cables,131,6431053
2024-02-29,Cali,71,Repuestos Automotrices,Filtros,183,194103365
2024-02-29,Cali,17,Herramientas Industriales,Sierras,159,13018944
2024-02-29,Cali,148,Materiales de Construcción,Aislantes,105,16772563
2024-02-29,Cali,83,Repuestos Automotrices,Lubricantes,217,22588463
2024-02-29,Cali,133,Materiales de Construcción,Adhesivos,40,38970803
2024-02-29,Cali,57,Equipos Eléctricos,Tableros,131,124503299
2024-02-29,Cali,116,Tecnología y Seguridad,Sensores,131,103006032
2024-02-29,Cali,141,Materiales de Construcción,Tuberías,26,22928297
2024-02-29,Cali,29,Herramientas Industriales,Compresores,148,15909718
2024-02-29,Cali,61,Equipos Eléctricos,Tableros,221,172963477
2024-02-29,Cali,145,Materiales de Construcción,Aislantes,109,33084585
2024-02-29,Cali,12,Herramientas Industriales,Llaves,220,74002699
2024-02-29,Cali,18,Herramientas Industriales,Sierras,60,63365023
2024-02-29,Cali,1,Herramientas Industriales,Taladros,137,52841365
2024-02-29,Cali,80,Repuestos Automotrices,Frenos,141,39934186
2024-02-29,Cali,102,Tecnología y Seguridad,Cámaras,123,21316975
2024-02-29,Cali,39,Equipos Eléctricos,Transformadores,19,15381153
2024-02-29,Cali,90,Repuestos Automotrices,Bujías,126,127237996
2024-02-29,Cali,154,Materiales de Construcción,Impermeabilizantes,164,96376522
2024-02-29,Cali,24,Herramientas Industriales,Sierras,147,50996548
2024-02-29,Cali,22,Herramientas Industriales,Sierras,129,7451544
2024-02-29,Cali,129,Materiales de Construcción,Adhesivos,139,132402182
2024-02-29,Cali,73,Repuestos Automotrices,Frenos,99,29056403
2024-02-29,Cali,28,Herramientas Industriales,Compresores,141,95366452
2024-02-29,Cali,13,Herramientas Industriales,Llaves,114,51704563
2024-02-29,Cali,88,Repuestos Automotrices,Lubricantes,35,24736697
2024-02-29,Cali,58,Equipos Eléctricos,Tableros,138,93822057
2024-02-29,Cali,86,Repuestos Automotrices,Lubricantes,45,33630653
2024-02-29,Cali,122,Tecnología y Seguridad,Control de acceso,173,169271654
2024-02-29,Cali,134,Materiales de Construcción,Adhesivos,174,128481217
2024-02-29,Cali,128,Tecnología y Seguridad,Control de acceso,103,19778245
2024-02-29,Cali,151,Materiales de Construcción,Aislantes,162,12727332
2024-02-29,Cali,103,Tecnología y Seguridad,Cámaras,66,45210804
2024-02-29,Cali,49,Equipos Eléctricos,Cables,208,109555897
2024-02-29,Cali,119,Tecnología y Seguridad,Sensores,94,27428653
2024-02-29,Cali,76,Repuestos Automotrices,Frenos,94,86480569
2024-02-29,Cali,153,Materiales de Construcción,Impermeabilizantes,151,113762526
2024-02-29,Cali,123,Tecnología y Seguridad,Control de acceso,165,5621156
2024-02-29,Cali,43,Equipos Eléctricos,Breakers,172,55125174
2024-02-29,Cali,93,Repuestos Automotrices,Bujías,261,70007690
2024-02-29,Cali,46,Equipos Eléctricos,Breakers,127,17964865
2024-02-29,Cali,152,Materiales de Construcción,Aislantes,165,101896358
2024-02-29,Cali,62,Equipos Eléctricos,Tableros,136,45348809
2024-02-29,Cali,94,Repuestos Automotrices,Bujías,5,4493846
2024-02-29,Cali,79,Repuestos Automotrices,Frenos,232,155990706
2024-02-29,Cali,100,Tecnología y Seguridad,Cámaras,145,136303746
2024-02-29,Cali,131,Materiales de Construcción,Adhesivos,95,62128779
2024-03-31,Bogotá,15,Herramientas Industriales,Llaves,103,65574581
2024-03-31,Bogotá,9,Herramientas Industriales,Llaves,175,53027613
2024-03-31,Bogotá,46,Equipos Eléctricos,Breakers,218,33249965
2024-03-31,Bogotá,157,Materiales de Construcción,Impermeabilizantes,75,3285005
2024-03-31,Bogotá,135,Materiales de Construcción,Adhesivos,151,54364734
2024-03-31,Bogotá,3,Herramientas Industriales,Taladros,84,13896223
2024-03-31,Bogotá,105,Tecnología y Seguridad,DVR,107,2819441
2024-03-31,Bogotá,8,Herramientas Industriales,Taladros,142,29568477
2024-03-31,Bogotá,138,Materiales de Construcción,Tuberías,154,84631903
2024-03-31,Bogotá,34,Equipos Eléctricos,Transformadores,145,25107488
2024-03-31,Bogotá,111,Tecnología y Seguridad,DVR,97,62152905
2024-03-31,Bogotá,101,Tecnología y Seguridad,Cámaras,153,110821840
2024-03-31,Bogotá,61,Equipos Eléctricos,Tableros,105,84790192
2024-03-31,Bogotá,98,Tecnología y Seguridad,Cámaras,110,39285817
2024-03-31,Bogotá,39,Equipos Eléctricos,Transformadores,203,176888987
2024-03-31,Bogotá,146,Materiales de Construcción,Aislantes,61,2954090
2024-03-31,Bogotá,27,Herramientas Industriales,Compresores,52,47765505
2024-03-31,Bogotá,133,Materiales de Construcción,Adhesivos,113,96330233
2024-03-31,Bogotá,52,Equipos Eléctricos,Cables,134,46165324
2024-03-31,Bogotá,35,Equipos Eléctricos,Transformadores,124,11335261
2024-03-31,Bogotá,96,Repuestos Automotrices,Bujías,146,15667482
2024-03-31,Bogotá,42,Equipos Eléctricos,Breakers,211,69749747
2024-03-31,Bogotá,103,Tecnología y Seguridad,Cámaras,231,139133185
2024-03-31,Bogotá,94,Repuestos Automotrices,Bujías,80,64443051
2024-03-31,Bogotá,152,Materiales de Construcción,Aislantes,36,18938407
2024-03-31,Bogotá,60,Equipos Eléctricos,Tableros,234,220247121
2024-03-31,Bogotá,116,Tecnología y Seguridad,Sensores,77,68003710
2024-03-31,Bogotá,140,Materiales de Construcción,Tuberías,0,0
2024-03-31,Bogotá,26,Herramientas Industriales,Compresores,100,97884068
2024-03-31,Bogotá,66,Repuestos Automotrices,Filtros,104,48775900
2024-03-31,Bogotá,2,Herramientas Industriales,Taladros,124,87360763
2024-03-31,Bogotá,90,Repuestos Automotrices,Bujías,123,118661511
2024-03-31,Bogotá,63,Equipos Eléctricos,Tableros,175,46218113
2024-03-31,Bogotá,156,Materiales de Construcción,Impermeabilizantes,65,28815263
2024-03-31,Bogotá,107,Tecnología y Seguridad,DVR,154,110567760
2024-03-31,Bogotá,153,Materiales de Construcción,Impermeabilizantes,185,146834363
2024-03-31,Bogotá,122,Tecnología y Seguridad,Control de acceso,94,86238060
2024-03-31,Bogotá,108,Tecnología y Seguridad,DVR,77,53298042
2024-03-31,Bogotá,31,Herramientas Industriales,Compresores,231,103640652
2024-03-31,Bogotá,48,Equipos Eléctricos,Breakers,177,139892520
2024-03-31,Bogotá,92,Repuestos Automotrices,Bujías,123,117182521
2024-03-31,Bogotá,132,Materiales de Construcción,Adhesivos,98,14659975
2024-03-31,Bogotá,75,Repuestos Automotrices,Frenos,102,7194910
2024-03-31,Bogotá,12,Herramientas Industriales,Llaves,87,27178899
2024-03-31,Bogotá,55,Equipos Eléctricos,Cables,123,32523302
2024-03-31,Bogotá,25,Herramientas Industriales,Compresores,246,130700710
2024-03-31,Bogotá,91,Repuestos Automotrices,Bujías,69,24978980
2024-03-31,Bogotá,17,Herramientas Industriales,Sierras,209,16837073
2024-03-31,Bogotá,71,Repuestos Automotrices,Filtros,119,120093620
2024-03-31,Bogotá,13,Herramientas Industriales,Llaves,169,84238125
2024-03-31,Bogotá,144,Materiales de Construcción,Tuberías,56,28243489
2024-03-31,Bogotá,23,Herramientas Industriales,Sierras,77,22912890
2024-03-31,Bogotá,128,Tecnología y Seguridad,Control de acceso,173,32951840
2024-03-31,Bogotá,100,Tecnología y Seguridad,Cámaras,69,59170484
2024-03-31,Bogotá,30,Herramientas Industriales,Compresores,234,15623774
2024-03-31,Bogotá,97,Tecnología y Seguridad,Cámaras,154,149684733
2024-03-31,Bogotá,40,Equipos Eléctricos,Transformadores,69,28552156
2024-03-31,Bogotá,81,Repuestos Automotrices,Lubricantes,131,53843609
2024-03-31,Bogotá,155,Materiales de Construcción,Impermeabilizantes,119,106696313
2024-03-31,Bogotá,29,Herramientas Industriales,Compresores,88,9346289
2024-03-31,Barranquilla,26,Herramientas Industriales,Compresores,105,106322882
2024-03-31,Barranquilla,137,Materiales de Construcción,Tuberías,163,146874102
2024-03-31,Barranquilla,144,Materiales de Construcción,Tuberías,166,81506968
2024-03-31,Barranquilla,15,Herramientas Industriales,Llaves,140,85037851
2024-03-31,Barranquilla,3,Herramientas Industriales,Taladros,167,28412591
2024-03-31,Barranquilla,38,Equipos Eléctricos,Transformadores,177,139331799
2024-03-31,Barranquilla,139,Materiales de Construcción,Tuberías,122,97207167
2024-03-31,Barranquilla,9,Herramientas Industriales,Llaves,132,46464023
2024-03-31,Barranquilla,59,Equipos Eléctricos,Tableros,121,109884955
2024-03-31,Barranquilla,128,Tecnología y Seguridad,Control de acceso,238,43483597
2024-03-31,Barranquilla,125,Tecnología y Seguridad,Control de acceso,98,102073661
2024-03-31,Barranquilla,42,Equipos Eléctricos,Breakers,122,40164063
2024-03-31,Barranquilla,132,Materiales de Construcción,Adhesivos,137,21833484
2024-03-31,Barranquilla,134,Materiales de Construcción,Adhesivos,176,138994931
2024-03-31,Barranquilla,148,Materiales de Construcción,Aislantes,94,13729574
2024-03-31,Barranquilla,13,Herramientas Industriales,Llaves,179,80538275
2024-03-31,Barranquilla,20,Herramientas Industriales,Sierras,216,153162951
2024-03-31,Barranquilla,19,Herramientas Industriales,Sierras,43,13821313
2024-03-31,Barranquilla,138,Materiales de Construcción,Tuberías,170,99015568
2024-03-31,Barranquilla,41,Equipos Eléctricos,Breakers,0,0
2024-03-31,Barranquilla,142,Materiales de Construcción,Tuberías,227,95347864
2024-03-31,Barranquilla,89,Repuestos Automotrices,Bujías,152,116400818
2024-03-31,Barranquilla,24,Herramientas Industriales,Sierras,113,39955758
2024-03-31,Barranquilla,103,Tecnología y Seguridad,Cámaras,78,51152425
2024-03-31,Barranquilla,46,Equipos Eléctricos,Breakers,96,14371426
2024-03-31,Barranquilla,156,Materiales de Construcción,Impermeabilizantes,93,39947378
2024-03-31,Barranquilla,83,Repuestos Automotrices,Lubricantes,134,15044358
2024-03-31,Barranquilla,118,Tecnología y Seguridad,Sensores,87,17978155
